Source,Name,Main Phone,Main Email,Website,Website Valid,Email extension,Linkedin,Instagram,Facebook,X (formerly Twitter),Pinterest,TikTok,Youtube,Mission,Veteran Owned Business Y/N,Is certified Veteran Owned Business Y/N,Is Veteran Service Organization Y/N,Is VA or GOV Organization Y/N,VA or GOV Type,VA or GOV Subtype,Service Area,Address Line one,Address Line Two,Latitude,Longitude,Zip Code,Country,State,County,Municipality - Place,Notes,Owner,Owner Phone,Owner Email
https://servulink.app/,Taree Legacy,0265522385,,https://www.legacy.com.au/taree,,,https://www.linkedin.com/company/legacy-australia/,https://www.instagram.com/legacyaust/,https://www.facebook.com/LegacyAustralia,https://twitter.com/LegacyAust,,,,,,,,,,,,"Legacy Village, 9 Gill Avenue, TAREE NSW 2430",,-31.912882,152.461814,2430,Australia,New South Wales,,Taree,"Monday, Wednesday, Thursday 9:00 am - 3:00 pm",,,
https://servulink.app/,Wagga Wagga Legacy,0269213452,,https://www.legacy.com.au/clubs/nsw/wagga-wagga/,,,https://www.linkedin.com/company/legacy-australia/,https://www.instagram.com/legacyaust/,https://www.facebook.com/LegacyAustralia,https://twitter.com/LegacyAust,,,,,,,,,,,,"Legacy House, 64 Tompson St, WAGGA WAGGA NSW 2650",,-35.11192,147.37015,2650,Australia,New South Wales,,Wagga Wagga,Monday to Friday 9:00am - 3:00pm,,,
https://servulink.app/,Wollongong and South Coast Legacy,0242291821,,https://www.legacy.com.au/clubs/nsw/wollongong-south-coast/,,,https://www.linkedin.com/company/legacy-australia/,https://www.instagram.com/legacyaust/,https://www.facebook.com/LegacyAustralia,https://twitter.com/LegacyAust,,,,,,,,,,,,"Legacy House, 96 Market St, WOLLONGONG NSW 2500",,-34.43257,150.870152,2500,Australia,New South Wales,Wollongong,Wollongong,Monday to Friday 9:00am - 3:00pm,,,
https://servulink.app/,Northern Territory Legacy,0747727533,,https://www.legacy.com.au/clubs/nt/northern-territory/,,,https://www.linkedin.com/company/legacy-australia/,https://www.instagram.com/legacyaust/,https://www.facebook.com/LegacyAustralia,https://twitter.com/LegacyAust,,,,,,,,,,,,"11 Nemarluk Drive, LUDMILLA NT 0820",,-12.430226,130.847529,0820,Australia,Northern Territory,Ludmilla,Darwin,"Monday, Tuesday and Thursday 9:00am - 3:00pm",,,
https://servulink.app/,Brisbane Legacy,0730295600,brendan.cox@legacybrisbane.org.au,https://www.legacy.com.au/brisbane,,,https://www.linkedin.com/company/legacy-australia/,https://www.instagram.com/legacyaust/,https://www.facebook.com/LegacyAustralia,https://twitter.com/LegacyAust,,,,,,,,,,,,"41 Merivale St, SOUTH BRISBANE QLD 4101",,-27.479215,153.012392,4101,Australia,Queensland,South Brisbane,Brisbane,Monday to Friday 8:00am - 4:00pm,,,
https://servulink.app/,Bundaberg Legacy,0741525958,,https://www.legacy.com.au/bundaberg,,,https://www.linkedin.com/company/legacy-australia/,https://www.instagram.com/legacyaust/,https://www.facebook.com/LegacyAustralia,https://twitter.com/LegacyAust,,,,,,,,,,,,"11 Williams Road, Bundaberg, Qld 4670",,-24.865378,152.351098,4670,Australia,Queensland,Svensson Heights,Bundaberg,Monday to Friday 9:00am - 2:30pm,,,
https://servulink.app/,Far North QLD legacy,0740330344,,https://www.legacy.com.au/clubs/qld/far-north-qld/,,,https://www.linkedin.com/company/legacy-australia/,https://www.instagram.com/legacyaust/,https://www.facebook.com/LegacyAustralia,https://twitter.com/LegacyAust,,,,,,,,,,,,"PO Box 5652, CAIRNS QLD 4870",,-16.92133,145.776784,4870,Australia,Queensland,Cairns City,Cairns,"Monday to Thursday 9:00 am - 4:00 pm, Friday 9:00 am - 3:00 pm",,,
https://servulink.app/,Gold Coast Legacy,0755006833,,https://www.legacy.com.au/goldcoast,,,https://www.linkedin.com/company/legacy-australia/,https://www.instagram.com/legacyaust/,https://www.facebook.com/LegacyAustralia,https://twitter.com/LegacyAust,,,,,,,,,,,,"188 Sunshine Blvd, MERMAID WATERS QLD 4218",,-28.044956,153.437959,4218,Australia,Queensland,Mermaid Waters,Gold Coast,"Monday, Wednesday, Friday 8.30am - 2.30pm",,,
https://servulink.app/,Ipswich Legacy,0430166070,President@ipswichlegqcy.org.au,https://www.legacy.com.au/ipswich,,,https://www.linkedin.com/company/legacy-australia/,https://www.instagram.com/legacyaust/,http://Www.facebook.org.au/legacyipswich,https://twitter.com/LegacyAust,,,,,,,,,,,,"Ipswich Legacy House, 105 Brisbane Road, BOOVAL QLD 4304",,-27.61433,152.788918,4304,Australia,Queensland,Booval,Brisbane,"Monday, Tuesday, Thursday, Friday 9:30am - 12:30pm",,,
https://servulink.app/,Mackay Legacy,0749533676,,https://www.legacy.com.au/mackay,,,https://www.linkedin.com/company/legacy-australia/,https://www.instagram.com/legacyaust/,https://www.facebook.com/LegacyAustralia,https://twitter.com/LegacyAust,,,,,,,,,,,,"94 Nebo Road, WEST MACKAY QLD 4740",,-21.141372,149.187086,4740,Australia,Queensland,,West Mackay,Friday 9:00am - 11:00am,,,
https://servulink.app/,Toowoomba Legacy,0746322352,,https://www.legacy.com.au/toowoomba,,,https://www.linkedin.com/company/legacy-australia/,https://www.instagram.com/legacyaust/,https://www.facebook.com/LegacyAustralia,https://twitter.com/LegacyAust,,,,,,,,,,,,"Suite 8, 4 Mylne Street, TOOWOOMBA QLD 4350",,-27.561062,151.953381,4350,Australia,Queensland,Toowoomba City,Toowoomba,"Monday, Wednesday, Friday 9:00am - 1:00pm",,,
https://servulink.app/,Legacy Northern QLD,0747727533,brendan.cox@legacybrisbane.org.au,https://www.legacy.com.au/clubs/qld/northern-qld/,,,https://www.linkedin.com/company/legacy-australia/,https://www.instagram.com/legacyaust/,https://www.facebook.com/LegacyAustralia,https://twitter.com/LegacyAust,,,,,,,,,,,,"135 Charters Towers Road, HERMIT PARK TOWNSVILLE QLD 4812",,-19.285429,146.794776,4812,Australia,Queensland,Hyde Park,Townsville,Monday to Friday 9:00am - 4:30pm,,,
https://servulink.app/,Legacy Club of South Australia & Broken Hill,0882319812,PAli@legacysa.org.au,https://www.legacy.com.au/clubs/sa/south-australia-broken-hill/,,,https://www.linkedin.com/company/legacy-australia/,https://www.instagram.com/legacyaust/,https://www.facebook.com/LegacyAustralia,https://twitter.com/LegacyAust,,,,,,,,,,,,"Torrens Parade Ground, Victoria Drive, ADELAIDE SA 5000",,-34.924437,138.59974,5000,Australia,South Australia,Adelaide,Adelaide,"Mon to Fri, 9am to 4pm",,,
https://servulink.app/,Hobart Legacy,0362346581,,https://www.legacy.com.au/hobart,,,https://www.linkedin.com/company/legacy-australia/,https://www.instagram.com/legacyaust/,https://www.facebook.com/LegacyAustralia,https://twitter.com/LegacyAust,,,,,,,,,,,,"Legacy House, 159 Macquarie St, HOBART TAS 7000",,-42.881292,147.327159,7000,Australia,Tasmania,Hobart,Hobart,Monday to Friday 9:00 am - 4:00 pm,,,
https://servulink.app/,Launceston Legacy,0363319369,,https://www.legacy.com.au/launceston,,,https://www.linkedin.com/company/legacy-australia/,https://www.instagram.com/legacyaust/,https://www.facebook.com/LegacyAustralia,https://twitter.com/LegacyAust,,,,,,,,,,,,"59 York St, LAUNCESTON TAS 7250",,-41.436356,147.140528,7250,Australia,Tasmania,,Launceston,Tuesday to Thursday 9:00am to 3:30pm,,,
https://servulink.app/,Melbourne Legacy,0386260500,Jo.Moloney@legacymelb.com.au,https://www.melbournelegacy.com.au/,,,https://www.linkedin.com/company/legacy-australia/,https://www.instagram.com/legacyaust/,https://www.facebook.com/LegacyAustralia,https://twitter.com/LegacyAust,,,,,,,,,,,,"Legacy House, 293 Swanston St, MELBOURNE VIC 3000",,-37.813983,144.964568,3000,Australia,Victoria,Melbourne,Melbourne,Monday to Friday 9:00am - 5:00pm,,,
https://servulink.app/,Ararat Legacy,0353529072,,https://www.legacy.com.au/ararat,,,https://www.linkedin.com/company/legacy-australia/,https://www.instagram.com/legacyaust/,https://www.facebook.com/LegacyAustralia,https://twitter.com/LegacyAust,,,,,,,,,,,,"18 Gordon St, ARARAT VIC 3377",,-37.28367,142.931609,3377,Australia,Victoria,,Ararat,Contact provider directly for appointment times.,,,
https://servulink.app/,Ballarat Legacy,0353313242,,https://www.legacy.com.au/ballarat,,,https://www.linkedin.com/company/legacy-australia/,https://www.instagram.com/legacyaust/,https://www.facebook.com/LegacyAustralia,https://twitter.com/LegacyAust,,,,,,,,,,,,"Legacy House, 5 Raglan St South, BALLARAT VIC 3350",,-37.561816,143.857715,3350,Australia,Victoria,Ballarat Central,Ballarat,Monday to Friday 12:00pm - 4:00pm,,,
https://servulink.app/,Bendigo Legacy,0354436332,PAli@legacysa.org.au,https://www.legacy.com.au/bendigo,,,https://www.linkedin.com/company/legacy-australia/,https://www.instagram.com/legacyaust/,https://www.facebook.com/LegacyAustralia,https://twitter.com/LegacyAust,,,,,,,,,,,,"Legacy House, 11 Mackenzie St, BENDIGO VIC 3550",,-36.759642,144.278607,3550,Australia,Victoria,Bendigo,Bendigo,Monday to Friday 10:00am - 3:00pm,,,
https://servulink.app/,Colac Legacy,0352314500,,https://www.legacy.com.au/colac,,,https://www.linkedin.com/company/legacy-australia/,https://www.instagram.com/legacyaust/,https://www.facebook.com/LegacyAustralia,https://twitter.com/LegacyAust,,,,,,,,,,,,"45 Gellibrand St, COLAC VIC 3250",,-38.339748,143.587046,3250,Australia,Victoria,,Colac,Contact provider directly for appointment times.,,,
https://servulink.app/,Geelong Legacy,0352295702,,https://www.legacy.com.au/geelong,,,https://www.linkedin.com/company/legacy-australia/,https://www.instagram.com/legacyaust/,https://www.facebook.com/LegacyAustralia,https://twitter.com/LegacyAust,,,,,,,,,,,,"Murray House, 182 Ryrie St, GEELONG VIC 3220",,-38.149362,144.359787,3220,Australia,Victoria,Geelong,Geelong,Monday to Thursday 9:00am - 3:00pm,,,
https://servulink.app/,Hamilton & District Legacy,0355711899,,https://www.legacy.com.au/clubs/vic/hamilton-district/,,,https://www.linkedin.com/company/legacy-australia/,https://www.instagram.com/legacyaust/,https://www.facebook.com/LegacyAustralia,https://twitter.com/LegacyAust,,,,,,,,,,,,"Legacy House, 69 Kennedy St, HAMILTON VIC 3300",,-37.743798,142.023155,3300,Australia,Victoria,,Hamilton,Tuesday and Friday 9:00am - 12:30pm,,,
https://servulink.app/,Mornington Peninsula Legacy,0397088201,,https://www.legacy.com.au/clubs/vic/mornington-peninsula/,,,https://www.linkedin.com/company/legacy-australia/,https://www.instagram.com/legacyaust/,https://www.facebook.com/LegacyAustralia,https://twitter.com/LegacyAust,,,,,,,,,,,,"1283 Nepean Highway, MT ELIZA VIC 3930",,-38.183859,145.089294,3930,Australia,Victoria,Mount Eliza,Melbourne,Monday to Thursday 9:30am - 2:30pm,,,
https://servulink.app/,Shepparton Legacy,0358215525,,https://www.legacy.com.au/shepparton,,,https://www.linkedin.com/company/legacy-australia/,https://www.instagram.com/legacyaust/,https://www.facebook.com/LegacyAustralia,https://twitter.com/LegacyAust,,,,,,,,,,,,"20 Edward St, SHEPPARTON VIC 3630",,-36.469593,145.631631,3630,Australia,Victoria,,Shepparton,Monday to Friday 9:00 am - 4:00 pm,,,
https://servulink.app/,Warrnambool Legacy,0487253001,,https://www.legacy.com.au/warrnambool,,,https://www.linkedin.com/company/legacy-australia/,https://www.instagram.com/legacyaust/,https://www.facebook.com/LegacyAustralia,https://twitter.com/LegacyAust,,,,,,,,,,,,"54 Banyan St, WARRNAMBOOL VIC 3280",,-38.383508,142.483377,3280,Australia,Victoria,,Warrnambool,Monday to Friday 10:00 am - 1:00 pm,,,
https://servulink.app/,Wimmera Legacy,No Number Provided,,https://www.legacy.com.au/,,,https://www.linkedin.com/company/legacy-australia/,https://www.instagram.com/legacyaust/,https://www.facebook.com/LegacyAustralia,https://twitter.com/LegacyAust,,,,,,,,,,,,"Legacy House, 33 Pynsent St, HORSHAM VIC 3400",,-36.713187,142.199769,3400,Australia,Victoria,,Horsham,"Wed to Fri, 9am to 5pm",,,
https://servulink.app/,Legacy WA,0894864900,reception@legacywa.com.au,https://www.legacy.com.au/perth,,,https://www.linkedin.com/company/legacy-australia/,https://www.instagram.com/legacyaust/,https://www.facebook.com/LegacyAustralia,https://twitter.com/LegacyAust,,,,,,,,,,,,"Legacy House, 1130 Hay Street, WEST PERTH WA 6005",,-31.947427,115.842698,6005,Australia,Western Australia,West Perth,Perth,Monday to Friday 8:30am - 4:30pm,,,
https://servulink.app/,Aussie Veterans Pty Ltd,No Number Provided,admin@aussieveterans.com,https://www.aussieveterans.com,,,,,https://www.facebook.com/aussieveterans,,,,,,,,,,,,,"Shop 9, 50 Dorset Square, Boronia, VIC, 3155",,-37.862553,145.28552,3155,Australia,Victoria,Boronia,Melbourne,,,,
https://servulink.app/,Australian National Veterans Art Museum,No Number Provided,mark.johnston@anvam.org.au,https://www.anvam.org.au,,,,https://www.instagram.com/anvam310/,,https://twitter.com/ANVAM310,,,,,,,,,,,,"312 St Kilda Rd, SOUTHBANK VIC 3006",,-37.823816,144.962708,3006,Australia,Victoria,Southbank,Melbourne,Contact directly for appointment times.,,,
https://servulink.app/,Woden Valley RSL Sub Branch & Veterans Support Centre,0262851931,admin@rslwoden.org.au,https://www.rslwoden.org.au,,,,,,,,,,,,,,,,,,"Woden Valley RSL Sub Branch, 14/27 Mulley Street, HOLDER ACT 2611",,-35.352285,149.061068,2611,Australia,Australian Capital Territory,Holder,Canberra,"Mon-Fri, 9am-3pm",,,
https://servulink.app/,Disaster Relief Australia Head Office,1300372287,celeste.newbery@disasterreliefaus.org,https://www.disasterreliefaus.org,,,https://www.linkedin.com/company/disasterreliefaus,https://www.instagram.com/disasterreliefaus/,https://www.facebook.com/DisasterReliefAus/,https://twitter.com/disastereliefau,,,https://www.youtube.com/channel/UCyoi0I3OqN61lm86pG8XlPw,,,,,,,,,"1/299 Elizabeth Street, SYDNEY NSW 2000",,-33.868728,151.206953,2000,Australia,New South Wales,Sydney,Sydney,Contact directly for appointment times.,,,
https://servulink.app/,Disaster Relief Australia Sub-Branch,1300372287,sarah.fitzharris@disasterreliefaus.org,https://www.disasterreliefaus.org,,,https://www.linkedin.com/company/disasterreliefaus,https://www.instagram.com/disasterreliefaus/,https://www.facebook.com/DisasterReliefAus/,https://twitter.com/disastereliefau,,,https://www.youtube.com/channel/UCyoi0I3OqN61lm86pG8XlPw,,,,,,,,,"232 Hutt Street, ADELAIDE SA 5000",,-34.924437,138.59974,5000,Australia,South Australia,Adelaide,Adelaide,Contact directly for appointment times.,,,
https://servulink.app/,Working Spirit,1300219443,enquiries@workingspirit.org.au,https://www.workingspirit.org.au,,,https://www.linkedin.com/company/working-spirit-ltd/,https://www.instagram.com/working_spirit/,https://www.facebook.com/workingspiritau,https://twitter.com/WorkingSpiritAU,,,,,,,,,,,,"Unit 4F, 1 Wise Street JOONDALUP  WA 6027",,-31.764676,115.781292,6027,Australia,Western Australia,Joondalup,Perth,Monday to Friday 9:00 am - 5:00 pm,,,
https://servulink.app/,National Service Financial,1300580802,wayne@nationalservicefinancial.com.au,https://www.nationalservicefinancial.com.au,,,https://www.linkedin.com/in/wayne-bemet-750252152/,,https://www.facebook.com/nationalservicefinancial/,,,,,,,,,,,,,"408/1 Bryant Drive, TUGGERAH NSW 2259",,-33.255652,151.473033,2259,Australia,New South Wales,,Tuggerah,Monday to Friday 9:00 am - 4:30 pm,,,
https://servulink.app/,The Oasis Townsville,No Number Provided,GM@theoasistownsville.org.au,https://www.theoasistownsville.org.au/,,,https://www.linkedin.com/company/the-oasis-townsville-limited/,https://www.instagram.com/theoasistownsville/,https://www.facebook.com/theoasistownsville/,https://twitter.com/TheOasisTSV,,,,,,,,,,,,"1 Staging Camp Avenue, OONOONBA QLD 4811",,-19.36769,146.758923,4811,Australia,Queensland,Oonoonba,Townsville,Monday to Friday 9:00 am - 3:00 pm,,,
https://servulink.app/,Returned and Services League Victoria,0396555555,alawson@rslvic.com.au,https://rslvic.com.au,,,,,https://www.facebook.com/pages/RSL-Victoria/320643328075605,,,,,,,,,,,,,"4 Collins Street, MELBOURNE VIC 3000",,-37.813983,144.964568,3000,Australia,Victoria,Melbourne,Melbourne,,,,
https://servulink.app/,Buddy Up Australia - Perth Chapter,1300030354,info@buddyupaustralia.org.au,https://www.buddyupaustralia.org.au,,,,https://www.instagram.com/buddyupaustralia/?hl=en,https://www.facebook.com/buddyupaustralia,,,,,,,,,,,,,Perth,,-31.95466,115.856492,6000,Australia,Western Australia,Perth,Perth,Contact directly for appointment times.,,,
https://servulink.app/,Buddy Up Australia - Hobart Chapter,1300030354,info@buddyupaustralia.org.au,https://www.buddyupaustralia.org.au,,,,https://www.instagram.com/buddyupaustralia/?hl=en,https://www.facebook.com/buddyupaustralia,,,,,,,,,,,,,Hobart,,-42.881292,147.327159,7000,Australia,Tasmania,Hobart,Hobart,Contact directly for appointment times.,,,
https://servulink.app/,Buddy Up Australia - Canberra Chapter,1300030354,info@buddyupaustralia.org.au,https://www.buddyupaustralia.org.au,,,,https://www.instagram.com/buddyupaustralia/?hl=en,https://www.facebook.com/buddyupaustralia,,,,,,,,,,,,,Canberra,,-35.296006,149.132479,2600,Australia,Australian Capital Territory,Capital Hill,Canberra,Contact directly for appointment times.,,,
https://servulink.app/,Buddy Up Australia - Brisbane Chapter,1300030354,info@buddyupaustralia.org.au,https://www.buddyupaustralia.org.au,,,,https://www.instagram.com/buddyupaustralia/?hl=en,https://www.facebook.com/buddyupaustralia,,,,,,,,,,,,,Brisbane,,-27.469099,153.027696,4000,Australia,Queensland,Brisbane City,Brisbane,Contact directly for appointment times.,,,
